X,Y,osm_id,lastchange,code,fclass,name
-9.3019166,38.7046875,"2077419578",,"2203",cinema,
-9.300892,38.7032935,"2077419793",,"2082",school,AERLIS
-9.3047733,38.7340985,"2077427560",,"2082",school,Escola Secundária Aquilino Ribeiro
-9.3115726,38.7313893,"2077427836",,"2501",supermarket,Intermarché
-9.3012113,38.7299015,"2077429752",,"2303",cafe,Café do Bibi
-9.2997258,38.7300478,"2077430075",,"2301",restaurant,
-9.300136,38.7299935,"2077430095",,"2304",pub,
-9.2979287,38.7310731,"2077430781",,"2303",cafe,
-9.3012596,38.7297906,"2077435920",,"2006",telephone,
-9.3021233,38.7290038,"2077436199",,"2303",cafe,
-9.3020965,38.7283362,"2077436590",,"2301",restaurant,
-9.3027214,38.7289285,"2077437091",,"2083",kindergarten,
-9.3030755,38.721774,"2077437291",,"2602",atm,
-9.3023486,38.7187167,"2077437294",,"2301",restaurant,
-9.3022788,38.7171597,"2077444358",,"2303",cafe,
-9.3019704,38.7168227,"2077444359",,"2303",cafe,
-9.301729,38.7163289,"2077444363",,"2303",cafe,
-9.3012945,38.7172225,"2077444366",,"2301",restaurant,
-8.0716182,41.2682521,"2077524289",,"2302",fast_food,Villa's Sandes
-8.0714812,41.2683447,"2077524328",,"2301",restaurant,Churrasqueira Machado
-8.59461,40.649548,"2077603759",,"2003",recycling,
-7.7865627,41.0831198,"2077766372",,"2003",recycling,
-17.2101634,32.7531874,"2077973574",,"2801",fuel,BP ab  12.2012
-17.2147228,32.7526176,"2077973577",,"2301",restaurant,Saloio
-17.2144787,32.7527417,"2078059956",,"2804",parking,"Saloio, Privado"
-8.0490218,41.6800379,"2078077892",,"2602",atm,
-8.0474151,41.6844349,"2078077893",,"2002",fire_station,Associação Humanitária Bombeiros Voluntários de Vieira do Minho - Secção de Ruivães
-8.8840447,38.5329446,"2079201782",,"2801",fuel,
-8.8760839,38.5369981,"2079201784",,"2804",parking,
-8.8874136,38.5326928,"2079201787",,"2801",fuel,
-8.890863,38.5265388,"2079201789",,"2804",parking,
-8.8040755,41.8801979,"2080218739",,"2003",recycling,recycling containers
-9.2401108,39.3014059,"2080262179",,"2303",cafe,Café da Associação
-8.7955521,41.8887021,"2080325231",,"2082",school,Escola Primária
-8.4264585,37.0886092,"2080455867",,"2301",restaurant,Casa Velha do Pescador
-8.1973345,37.0935733,"2080587574",,"2301",restaurant,
-8.5978987,41.1265548,"2080637865",,"2302",fast_food,McDonald's
-7.9449252,40.228937,"2080649497",,"2005",post_office,Posto dos CTT
-8.5506034,40.9490651,"2080708286",,"2801",fuel,
-8.5487768,40.9260089,"2080713259",,"2501",supermarket,Continente Modelo
-8.8349711,41.8719098,"2080997586",,"2801",fuel,Repsol
-9.4687302,38.8267176,"2081114654",,"2303",cafe,Búzio Café
-9.468568,38.8255911,"2081114661",,"2003",recycling,
-9.4690198,38.8265363,"2081114682",,"2003",recycling,
-9.4689352,38.8265789,"2081114699",,"2804",parking,
-8.5773558,40.9840859,"2081753915",,"2201",theatre,io de Santa Maria de Lamas
-8.4896519,40.8682942,"2082048770",,"2082",school,Fundação Condessa Penha Longa
-8.7756499,41.5311339,"2082532341",,"2804",parking,
-8.1904664,37.0930729,"2082755048",,"2501",supermarket,
-8.2216678,38.2904841,"2083181500",,"2001",police,
-8.2244734,38.2967342,"2083191758",,"2801",fuel,
-8.2224402,38.2931745,"2083191768",,"2002",fire_station,
-8.2231725,38.2931576,"2083191811",,"2501",supermarket,
-8.2228721,38.2929745,"2083191823",,"2804",parking,
-8.2228721,38.2929787,"2083191839",,"2804",parking,
-9.1832618,38.7457137,"2083352847",,"2301",restaurant,
-9.1854769,38.7466305,"2083368937",,"2302",fast_food,
-8.0799731,41.3014519,"2083525347",,"2110",hospital,
-8.606407,41.1261381,"2083838197",,"2301",restaurant,
-8.6114545,41.126742,"2083859427",,"2101",pharmacy,Portela
-8.611704,41.1258672,"2083859430",,"2101",pharmacy,
-8.6080498,41.1285405,"2083865025",,"2303",cafe,
-8.6062448,41.1264419,"2083865028",,"2303",cafe,Barbedo's
-8.6064212,41.1266167,"2083865033",,"2303",cafe,
-8.6065209,41.1289577,"2083865036",,"2601",bank,
-8.6075858,41.127993,"2083865043",,"2303",cafe,
-8.6074034,41.1278657,"2083865044",,"2301",restaurant,
-8.8327475,41.6968589,"2083900876",,"2602",atm,ATM - Millennium bcp
-8.608652,41.1284312,"2083921177",,"2303",cafe,Montanha
-8.6075335,41.1260492,"2083921183",,"2301",restaurant,Offline
-8.6074155,41.1260593,"2083921186",,"2503",kiosk,
-8.6114656,41.1266472,"2083921189",,"2302",fast_food,Mon Ami
-8.6081504,41.1269624,"2083921191",,"2303",cafe,
-8.6109668,41.1269947,"2083921193",,"2601",bank,BIC
-8.6055728,41.1252509,"2083933818",,"2601",bank,Montepio
-8.6075415,41.1277288,"2083943041",,"2110",hospital,USF Camélias
-8.6054974,41.1303629,"2083944955",,"2001",police,PSP Gaia
-8.6070184,41.1260943,"2083944956",,"2303",cafe,
-8.4684583,40.9294404,"2083970519",,"2082",school,EB 2/3 Milheirós de Poiares
-8.4753716,40.9412205,"2083990718",,"2301",restaurant,
-8.4839842,40.9512206,"2083990720",,"2082",school,EB1 Pigeiros
-8.459261,40.202348,"2084959555",,"2502",bakery,Padaria Pastelaria Flor De S. Martinho
-8.459261,40.202437,"2084960975",,"2501",supermarket,Duarte & Tavares
-8.460178,40.200689,"2084965915",,"2303",cafe,Snack Bar Fonseca
-8.460341,40.200637,"2084967073",,"2502",bakery,Padaria Dona Broa
-8.6059107,41.1260777,"2085338431",,"2006",telephone,
-8.0605128,40.7499897,"2086006815",,"2003",recycling,Ecoponto
-8.6156252,41.1484728,"2086436549",,"2804",parking,
-8.615722,41.1473229,"2086439490",,"2804",parking,
-8.8355253,39.8954941,"2086574901",,"2082",school,
-8.6112857,41.1451608,"2086956132",,"2303",cafe,
-8.6112084,41.1452716,"2086956143",,"2303",cafe,
-8.6111477,41.1453854,"2086956154",,"2303",cafe,
-8.5902141,41.1136345,"2087544356",,"2801",fuel,Galp
-8.5898332,41.1221435,"2087544432",,"2501",supermarket,Intermarché - Oliveira do Douro
-7.4995284,39.8236539,"2087785903",,"2804",parking,
-7.4852483,39.825032,"2087785942",,"2804",parking,
-7.5108527,39.8196739,"2087808060",,"2804",parking,
-7.5145434,39.8204032,"2087808108",,"2804",parking,
-7.5149618,39.8145523,"2087808215",,"2804",parking,
-8.8296311,39.8967529,"2087933513",,"2001",police,GNR Monte Redondo
-8.8274957,39.894475,"2087934973",,"2703",museum,Museu Etonográfico de Monte Redondo
-8.7556157,39.8797121,"2087949022",,"2301",restaurant,
-7.7917693,41.0633599,"2088534795",,"2101",pharmacy,Farmácia Fernandes
-8.9241491,39.74944,"2088623684",,"2082",school,Escola Primária de Embra
-8.9303986,39.7476294,"2088627886",,"2005",post_office,Estação de correios
-8.8285017,41.6910313,"2089046226",,"2701",information,Touristic Information
-8.6204815,41.118749,"2090135889",,"2501",supermarket,Continente
-16.9083178,32.7136425,"2090165197",,"2804",parking,
-16.9074273,32.7129429,"2090165290",,"2901",toilet,
-16.8897521,32.704001,"2091290764",,"2804",parking,
-8.7077916,41.9301935,"2091431858",,"2703",museum,Museu Convento San Payo
-8.7302657,41.9422748,"2091469372",,"2301",restaurant,
-8.741754,41.9396095,"2091498890",,"2303",cafe,
-8.7416359,41.9397012,"2091498891",,"2501",supermarket,Mini-Preço
-9.1651161,38.6694011,"2092443084",,"2804",parking,Parque Luisa Sigeia
-8.6057914,41.1267532,"2092759455",,"2601",bank,Banco Popular
-8.0833537,37.0840056,"2092826772",,"2301",restaurant,Paisagem
-8.0415756,37.0931289,"2092826781",,"2501",supermarket,ALDI
-8.0397302,37.0924357,"2092826785",,"2501",supermarket,Apolonia
-8.0298258,37.085826,"2094081929",,"2005",post_office,Post office
-8.4144675,40.2085321,"2094289847",,"2301",restaurant,Restaurante Japonês
-9.3561637,38.799065,"2094655352",,"2110",hospital,Unidade de Saude Familiar Natividade
-8.2310092,41.0664109,"2095172706",,"2001",police,G.N.R de Souselo
-8.571687,40.9306482,"2095707930",,"2703",museum,Visionarium
-9.3547488,38.689343,"2095716518",,"2804",parking,
-9.3542418,38.6891399,"2095716538",,"2804",parking,
-9.3549258,38.6893765,"2095716552",,"2301",restaurant,Eduardo das Conquilhas
-9.357887,38.6869186,"2095717417",,"2804",parking,
-9.1550012,38.7081205,"2097320635",,"2301",restaurant,Taberna Ideal
-8.3054442,40.3023539,"2098622231",,"2804",parking,
-8.3060478,40.3022986,"2098622244",,"2703",museum,Museu dos Moinhos
-9.3410366,38.691468,"2098713957",,"2601",bank,Santander
-9.3393548,38.6973987,"2098749870",,"2804",parking,
-9.3905317,38.7012796,"2098878788",,"2303",cafe,Atlantis
-9.3807095,38.6996636,"2098993691",,"2804",parking,Estacionamento Pingo Doce
-8.64543,41.2394035,"2099614641",,"2083",kindergarten,
-8.6416281,40.6027344,"2099692545",,"2301",restaurant,Abílio Marques
-8.6405379,40.6039169,"2099692546",,"2303",cafe,Café Snack-Bar o Telheiro
-8.6415607,40.6026353,"2099692559",,"2602",atm,
-8.636102,40.60488,"2099692588",,"2006",telephone,
-8.6449929,40.6072532,"2099692592",,"2082",school,
-8.6305121,41.0957343,"2099808041",,"2101",pharmacy,
-8.6290744,41.0985718,"2099808055",,"2101",pharmacy,
-8.6355005,41.110272,"2099814520",,"2501",supermarket,Belpreço
-8.6286796,41.0986956,"2100175868",,"2601",bank,
-8.6287198,41.098738,"2100175886",,"2602",atm,
-8.6283256,41.0988915,"2100175903",,"2005",post_office,
-8.631169,41.0959788,"2100194732",,"2602",atm,
-8.6313538,41.0958778,"2100194735",,"2601",bank,BPI
-8.6311151,41.095997,"2100194748",,"2601",bank,Montepio Geral
-8.6312974,41.0958919,"2100194769",,"2602",atm,
-9.3496887,38.718018,"2100374079",,"2303",cafe,
-9.3483798,38.7150044,"2100374104",,"2301",restaurant,
-9.3493561,38.7159001,"2100374237",,"2301",restaurant,Fjord
-9.3503968,38.7213245,"2100374272",,"2301",restaurant,Lagar da Beira
-9.3466578,38.7149625,"2100374293",,"2301",restaurant,
-9.2628241,38.7636497,"2100644439",,"2083",kindergarten,Jardim de Infância Monte-Abraão
-7.9089654,40.6378559,"2101748426",,"2801",fuel,Jumbo
-7.9093892,40.6498004,"2101748482",,"2804",parking,
-8.85449,39.852113,"2102259614",,"2801",fuel,
-8.4131754,40.2139322,"2102310265",,"2602",atm,
-8.4179819,40.2145364,"2102313428",,"2303",cafe,Trianon
-8.5804027,40.9755319,"2103434475",,"2006",telephone,
-8.5812127,40.9774921,"2103434476",,"2082",school,
-7.9067713,38.5724403,"2103478953",,"2007",library,
-7.9133025,38.572738,"2103478956",,"2201",theatre,
-7.9070877,38.5721466,"2103478958",,"2703",museum,
-7.9082438,38.5729121,"2103478960",,"2001",police,
-7.907989,38.5599452,"2103478970",,"2804",parking,
-8.418682,40.19402,"2104629055",,"2303",cafe,Itália Bar
-8.418392,40.194086,"2104652623",,"2501",supermarket,Mini Mercado Oliveira
-8.417759,40.194594,"2104657672",,"2301",restaurant,Coimbra Take away
-8.417459,40.194741,"2104659895",,"2501",supermarket,Mini Mercado Valflor
-8.41748,40.194561,"2104661693",,"2602",atm,Multibanco
-8.6336561,41.1576219,"2104723865",,"2501",supermarket,Lidl
-8.431677,41.5499527,"2105016629",,"2082",school,
-8.4491301,41.5611425,"2105019274",,"2501",supermarket,
-8.5909662,39.8037067,"2105110741",,"2801",fuel,"Auto Albergue, Lda."
-8.4021915,40.1890966,"2105111838",,"2501",supermarket,Pingo Doce
-7.9552751,37.254391,"2105831467",,"2801",fuel,
-8.6566014,41.0668975,"2105869469",,"2303",cafe,Esplanada do Bano
-8.6394862,41.0640987,"2105910874",,"2801",fuel,Miramar
-8.6340735,41.0609923,"2105910885",,"2804",parking,
-8.5630787,41.0435491,"2106435857",,"2301",restaurant,Locanda Real
-8.5631806,41.0433427,"2106435861",,"2801",fuel,Galp
-8.5642505,41.0442526,"2106435865",,"2501",supermarket,Minipreço
-8.5635481,41.04328,"2106435868",,"2801",fuel,Galp
-8.566359,41.0451472,"2106445094",,"2801",fuel,
-8.648196,41.2453533,"2106988614",,"2301",restaurant,Tourigalo
-7.2665713,40.5377402,"2110500872",,"2601",bank,Banif
-7.2717426,40.5335491,"2110500877",,"2601",bank,Barclays
-9.1736332,38.7553458,"2110549129",,"2082",school,
-8.5340095,41.3515579,"2110699692",,"2082",school,
-8.5296696,41.3520532,"2110699704",,"2110",hospital,Centro de Saude
-8.5335052,41.3501605,"2110699708",,"2082",school,
-8.5273898,41.3509297,"2110699728",,"2703",museum,Museo Ferroviario
-8.5371262,41.348747,"2110699733",,"2006",telephone,
-8.5294604,41.3510364,"2110699735",,"2602",atm,
-8.535018,41.3498464,"2110699736",,"2005",post_office,Posto dos Correios
-8.5368499,41.3492404,"2110699737",,"2602",atm,
-8.4132318,40.0982629,"2110749201",,"2804",parking,
-8.6804758,40.177482,"2110835737",,"2303",cafe,"Pastelaria ""Anjo Doce"""
-8.6723595,40.1810885,"2110877296",,"2303",cafe,"Café ""Ponto de Encontro"""
-8.671973,40.1811359,"2110878623",,"2303",cafe,"Café ""Viva"""
-8.6828548,40.1732499,"2110888438",,"2901",toilet,
-8.6083086,41.1272944,"2111136898",,"2003",recycling,
-8.6081799,41.1263267,"2111136900",,"2003",recycling,
-8.5877707,39.796498,"2111341157",,"2002",fire_station,Bombeiros Voluntários de Pombal - 5ª Secção
-7.8598221,41.2589749,"2111395971",,"2303",cafe,
-7.8586795,41.2591786,"2111406659",,"2303",cafe,
-8.3010666,41.4409137,"2111530953",,"2003",recycling,
-8.3025364,41.4378855,"2111531261",,"2003",recycling,
-9.152167,38.7568606,"2111599518",,"2801",fuel,Rede Energia
-8.1520181,41.0686615,"2112020931",,"2082",school,E.B. 1
-8.1544669,41.0667242,"2112349583",,"2110",hospital,Posto Médico
-17.0399384,32.6805984,"2112399641",,"2701",information,
-17.0571805,32.6800495,"2112404586",,"2301",restaurant,l'tortellini
-16.8442506,32.6797139,"2112411517",,"2701",information,
-16.8414194,32.6774319,"2112416099",,"2701",information,
-16.8407976,32.6776909,"2112416104",,"2701",information,
-16.8304496,32.7064439,"2112419295",,"2304",pub,
-8.6733845,41.1645345,"2112530850",,"2703",museum,Museu do Papel Moeda
-16.8520707,32.6651291,"2112686741",,"2301",restaurant,achada do capitao
-16.8519101,32.6650905,"2112686742",,"2701",information,
-16.8489945,32.6704461,"2112686743",,"2304",pub,
-16.8489566,32.6705645,"2112686744",,"2701",information,
-16.848577,32.6717181,"2112686745",,"2701",information,
-16.8494289,32.6722418,"2112686746",,"2701",information,
-16.8488653,32.6730488,"2112686747",,"2701",information,
-16.839755,32.6773538,"2112686750",,"2701",information,
-16.8395638,32.6777015,"2112686751",,"2304",pub,
-16.8650067,32.6646688,"2112691582",,"2701",information,
-16.8648255,32.6653256,"2112691583",,"2701",information,
-16.8652116,32.6654318,"2112691584",,"2304",pub,
-16.9005125,32.6481739,"2113367725",,"2301",restaurant,sabor a fado
-8.537815,40.9888094,"2114008987",,"2801",fuel,
-8.5398857,40.9920022,"2114009944",,"2303",cafe,
-8.538668,40.9927675,"2114011907",,"2602",atm,
-8.5387243,40.9930286,"2114011908",,"2602",atm,
-8.5388423,40.993391,"2114011909",,"2602",atm,
-8.5387055,40.9930104,"2114011910",,"2601",bank,
-8.5402478,40.9927371,"2114011911",,"2303",cafe,
-8.5388236,40.9933708,"2114012623",,"2601",bank,
-8.5386385,40.9927533,"2114012625",,"2601",bank,
-8.2356691,41.0675182,"2114196929",,"2101",pharmacy,Farmácia
-8.2353258,41.0675579,"2114202935",,"2601",bank,
-8.2351917,41.0675627,"2114205160",,"2602",atm,
-8.2368279,41.0642179,"2114206903",,"2082",school,EB1
-8.2271504,41.0702198,"2114207798",,"2082",school,"EB 2,3"
-8.2358408,41.0674891,"2114220216",,"2110",hospital,Posto Médico
-8.1465893,41.0755689,"2115111319",,"2082",school,E.B. 1
-8.1670998,41.0702771,"2115669387",,"2082",school,
-8.686704,40.1718527,"2115802955",,"2007",library,Biblioteca Municipal
-8.6221187,41.5257151,"2117845753",,"2601",bank,
-8.6230521,41.5268467,"2117846342",,"2002",fire_station,
-17.0787242,32.7746014,"2118017969",,"2701",information,
-16.9249962,32.7846687,"2118026994",,"2701",information,
-16.9250816,32.7847221,"2118027000",,"2701",information,
-8.6056826,41.1288175,"2118351175",,"2601",bank,BPI
-7.7550002,40.2782531,"2118690607",,"2801",fuel,
-9.1594626,38.6642763,"2119160278",,"2804",parking,
-16.7096554,32.7424485,"2119397927",,"2007",library,Hotel Library
-16.7134977,32.7413515,"2119397931",,"2801",fuel,Marina Boat Fuel Station
-16.7134963,32.7413991,"2119397935",,"2001",police,Polícia Maritima
-16.7104219,32.7416076,"2119397940",,"2701",information,Showroom
-16.7121711,32.7409205,"2119397944",,"2003",recycling,
-16.7110271,32.741119,"2119397946",,"2003",recycling,
-16.7132494,32.7417418,"2119397956",,"2003",recycling,
-16.7134373,32.7418348,"2119397974",,"2003",recycling,
-16.7113782,32.7418604,"2119397978",,"2003",recycling,
-16.7127122,32.7419611,"2119397987",,"2003",recycling,
-16.7091371,32.7419675,"2119397988",,"2901",toilet,
-16.7109647,32.7419732,"2119397989",,"2901",toilet,
-16.712228,32.7420045,"2119397991",,"2003",recycling,
-16.7118269,32.7420472,"2119397995",,"2003",recycling,
-16.9159818,32.6477297,"2120183282",,"2007",library,Biblioteca Municipal do Funchal
-16.9331399,32.666006,"2120183283",,"2007",library,Biblioteca Pública Regional da Madeira
-8.1987663,41.0524072,"2120855115",,"2082",school,EB.1
-8.1985973,41.0525023,"2120873413",,"2101",pharmacy,Farmácia
-8.0762002,40.9428145,"2120915786",,"2501",supermarket,Minimercado Valério
-8.0762674,40.942697,"2120920542",,"2303",cafe,Café Valério
-17.2141948,32.7528693,"2120995575",,"2804",parking,Parking 2 hotel Jardim Atlantico
-8.1969505,41.053637,"2121246504",,"2303",cafe,
-8.5847586,39.2467492,"2121264483",,"2804",parking,
-8.5895972,39.2477775,"2121951059",,"2804",parking,
-8.5897045,39.2475075,"2121951117",,"2303",cafe,
-8.5816525,39.2463941,"2121951119",,"2804",parking,
-8.5816875,39.2472996,"2121951122",,"2804",parking,
-8.6454037,41.0593826,"2122453259",,"2303",cafe,
-8.6458087,41.0596253,"2122453263",,"2303",cafe,
-8.6458409,41.059599,"2122454931",,"2301",restaurant,
-7.4518629,41.4061106,"2122670238",,"2201",theatre,Auditório Municipal de Murça
-7.4505594,41.404471,"2122670342",,"2101",pharmacy,N. Sra. de Fátima
-16.9157622,32.6678395,"2122748892",,"2301",restaurant,Pizzeria O Taco
-7.4539797,41.4058948,"2122815100",,"2502",bakery,Cinderela
-7.4528851,41.4050578,"2122815142",,"2082",school,Escola Preparatória de Murça
-7.4535208,41.4055267,"2122815164",,"2083",kindergarten,Infantário da Santa Casa da Misericórdia
-7.4518692,41.4107517,"2123027754",,"2082",school,
-16.7096952,32.7421935,"2123582158",,"2301",restaurant,La Piazza
-8.9321377,39.7349973,"2124472602",,"2801",fuel,Repsol
-8.9136778,39.7321583,"2124631574",,"2304",pub,Bot'Abaixo
-8.9132888,39.7316494,"2124631576",,"2304",pub,Sede de Picassinos
-8.9308587,39.749668,"2125045803",,"2007",library,Letras e Livros
-8.9236542,39.748841,"2125048998",,"2801",fuel,
-8.9253854,39.7925279,"2125052508",,"2202",nightclub,Império Romano
-8.9160755,39.803112,"2125059279",,"2303",cafe,Padaria Pastelaria do Pilado
-8.9145926,39.8049764,"2125064265",,"2083",kindergarten,
-8.9236701,39.7428068,"2125252650",,"2303",cafe,Cantinho Doce
-8.9201859,39.7407794,"2125253826",,"2303",cafe,O Láparo
-8.9334738,39.7460589,"2125262334",,"2303",cafe,Bliss
-8.9354476,39.7444464,"2125262548",,"2303",cafe,Conversas.com
-8.9354101,39.7445495,"2125262549",,"2303",cafe,Pastelaria Norte
-8.9357266,39.74179,"2125300116",,"2303",cafe,Charlot
-8.9363542,39.7413816,"2125300425",,"2303",cafe,Roxo
-8.9136922,39.7435802,"2125306738",,"2301",restaurant,Palhota
-8.9280367,39.7461127,"2125308032",,"2303",cafe,Snoopy
-8.9237416,39.7421993,"2125314506",,"2303",cafe,Café Angelo
-8.9327699,39.7496587,"2125319408",,"2601",bank,BES
-8.9331857,39.7485719,"2125327170",,"2002",fire_station,Bombeiros Voluntários da Marinha Grande
-8.9328236,39.7486936,"2125328919",,"2601",bank,Caixa Geral de Depósitos
-8.9448962,39.7461384,"2125330398",,"2303",cafe,Café Sandra
-8.9322925,39.735692,"2125341906",,"2804",parking,
-8.9324642,39.7397553,"2125341910",,"2804",parking,
-8.9353395,39.7459837,"2125341918",,"2804",parking,
-8.9331401,39.7351269,"2125344499",,"2804",parking,
-8.9361442,39.7471799,"2125344500",,"2804",parking,
-8.9348943,39.7390623,"2125346582",,"2501",supermarket,MiniPreço
-8.9348138,39.7392314,"2125350289",,"2804",parking,
-8.9291919,39.7428077,"2125371764",,"2804",parking,
-8.9222771,39.7312737,"2125371765",,"2804",parking,
-7.5896455,38.8511616,"2125398427",,"2303",cafe,Oásis da Beira
-8.9492009,38.5653983,"2126025746",,"2005",post_office,Papelaria com serviço de correios
-8.8927046,39.7717197,"2126234243",,"2082",school,Escola Primária da Amieira
-8.8109461,39.7450396,"2126241983",,"2082",school,Colégio Nossa Senhora de Fátima
-8.8114933,39.7450643,"2126242311",,"2001",police,GNR
-8.9239825,39.7568421,"2126245396",,"2301",restaurant,Casinha Branca
-7.4619258,40.5394547,"2126357851",,"2301",restaurant,Taberna do Alcaide
-8.8057491,39.7507293,"2126490055",,"2301",restaurant,frangos do Lis
-8.6108301,41.1656928,"2126525758",,"2083",kindergarten,O Pom-Pom Jardim de Infância Lda
-8.3672859,37.1029579,"2126725652",,"2303",cafe,Busíris
-8.9369943,39.7474932,"2127383843",,"2301",restaurant,Império dos Frangos
-8.9393118,39.7467175,"2127383951",,"2110",hospital,Leirivida
-8.9355969,39.7470108,"2127401148",,"2501",supermarket,
-8.7531795,41.9185812,"2127583834",,"2804",parking,
-8.7533189,41.9188696,"2127583835",,"2804",parking,
-8.7536929,41.9190189,"2127583836",,"2804",parking,
-8.9470558,39.7013093,"2127646674",,"2602",atm,
-8.9453175,39.7038492,"2127646713",,"2004",post_box,
-8.9443383,39.7027397,"2127719875",,"2003",recycling,
-8.9458698,39.7020855,"2128042072",,"2303",cafe,Forno
-8.9471393,39.7012668,"2128042096",,"2004",post_box,
-8.945269,39.7040397,"2128042130",,"2303",cafe,Madeirense
-8.9410561,39.6995457,"2128098223",,"2083",kindergarten,Jardim de Infância da Moita
-8.9444195,39.702538,"2128098224",,"2303",cafe,People's Cafee
-8.9439609,39.7071871,"2128098290",,"2303",cafe,Tulipa
-8.9458062,39.7020654,"2128098292",,"2502",bakery,Forno
-8.9446341,39.7032251,"2128098299",,"2502",bakery,Custódio
-8.9439797,39.7072903,"2128098303",,"2301",restaurant,Tulipa
-8.8061544,39.7456561,"2128191243",,"2503",kiosk,
-8.8115134,39.7397865,"2128191247",,"2082",school,Escola Superior de Educação e Ciências Sociais
-8.8092416,39.7402835,"2128191250",,"2804",parking,
-8.8087722,39.7397576,"2128191252",,"2602",atm,
-8.795329,39.7433751,"2128191258",,"2110",hospital,Santo André
-8.8204452,39.7325385,"2128191259",,"2082",school,Escola Superior de Saúde
-8.8088097,39.7392997,"2128191260",,"2602",atm,
-8.821105,39.7351704,"2128191261",,"2602",atm,
-8.8097056,39.7503951,"2128191262",,"2804",parking,
-8.806342,39.7399555,"2128191263",,"2303",cafe,São Marcos
-8.8219633,39.7338132,"2128191264",,"2602",atm,
-8.8066962,39.7429482,"2128191265",,"2202",nightclub,Suite
-9.0421807,39.7283077,"2128191266",,"2303",cafe,
-8.8215127,39.7345104,"2128191268",,"2082",school,Escola Superior de Tecnologia e Gestão
-9.0463186,39.7258833,"2128191269",,"2003",recycling,
-8.8206222,39.7333924,"2128191275",,"2007",library,Biblioteca José Saramago
-9.0463542,39.72602,"2128191276",,"2301",restaurant,
-8.8086917,39.7392873,"2128191304",,"2601",bank,Caixa Geral de Depósitos
-9.042642,39.7276806,"2128191306",,"2303",cafe,
-8.7966057,39.7416819,"2128191311",,"2501",supermarket,Intermarché SUPER - OLHALVAS-LEIRIA
-8.8220706,39.7338503,"2128191315",,"2601",bank,Caixa Geral de Depositos
-8.8061758,39.7403578,"2128191319",,"2303",cafe,OXO
-8.8082116,39.7405372,"2128191320",,"2005",post_office,Correios
-8.8047432,39.7482172,"2128191325",,"2302",fast_food,Mr. Pizza
-8.8080318,39.7403144,"2128191331",,"2302",fast_food,Kebab
-8.8063394,39.7435772,"2128191334",,"2303",cafe,Quiosque
-8.8112184,39.749694,"2128191337",,"2804",parking,
-9.046373,39.7260715,"2128191344",,"2303",cafe,
-8.808681,39.7397576,"2128191350",,"2601",bank,Santander
-8.8100087,39.741224,"2128191351",,"2804",parking,
-8.8096868,39.7429461,"2128191360",,"2302",fast_food,Mr. Pizza
-9.0463159,39.7258631,"2128191374",,"2901",toilet,
-8.8082733,39.739968,"2128191375",,"2602",atm,
-8.961819,39.6888115,"2128249898",,"2303",cafe,Jardim
-8.9682992,39.6843076,"2128249900",,"2801",fuel,
-8.9593782,39.6898187,"2128249902",,"2502",bakery,
-8.9627363,39.6884771,"2128249905",,"2303",cafe,Alidoce
-8.9616635,39.688828,"2128249921",,"2301",restaurant,Estrelícia
-8.9612558,39.6880973,"2128249925",,"2301",restaurant,Anésia&Rui: Take-Away
-8.9736368,39.6805095,"2128249940",,"2301",restaurant,restaurante D.Dinis
-8.9597484,39.6895628,"2128249952",,"2301",restaurant,Alberto
-8.964807,39.6876763,"2128249955",,"2083",kindergarten,Jardim de Infância
-8.9538743,39.6971042,"2128249957",,"2801",fuel,
-8.9603401,39.6877707,"2128249971",,"2110",hospital,Centro de Saúde da Martingança
-8.9739802,39.6801751,"2128249975",,"2501",supermarket,MiniPreço
-8.9651549,39.6878575,"2128249977",,"2082",school,Escola Primária da Martingança
-8.9600934,39.6876716,"2128249981",,"2602",atm,
-8.9424115,39.7377221,"2128262531",,"2303",cafe,"Café ""Ouro Verde"""
-8.9420315,39.7378368,"2128272086",,"2303",cafe,"Café ""O Pitéu"""
-9.0716807,39.5968841,"2128952179",,"2303",cafe,Pastelaria Cenoura
-9.0717619,39.5975353,"2128952181",,"2303",cafe,Lions Bar
-9.0712756,39.597407,"2128952183",,"2301",restaurant,Gaivota
-9.0714179,39.5976405,"2128952186",,"2303",cafe,Amigos dos Pescadores
-9.0717592,39.5978619,"2128952197",,"2301",restaurant,Taberna D'adélia
-16.7009274,32.7434291,"2129026228",,"2701",information,
-17.0009415,32.6563601,"2129071820",,"2804",parking,
-16.9997146,32.6568077,"2129071821",,"2804",parking,
-9.0728877,39.5932795,"2129132738",,"2901",toilet,
-9.0729601,39.5925933,"2129132742",,"2804",parking,
-9.0723975,39.5972046,"2129132746",,"2804",parking,
-9.0743604,39.6025262,"2129132775",,"2901",toilet,
-9.073738,39.6015218,"2129132808",,"2301",restaurant,Mar Bravo
-9.0738319,39.5906174,"2129132813",,"2804",parking,
-9.0714955,39.597409,"2129132828",,"2301",restaurant,Sete Saias
-9.0724237,39.5957846,"2129132850",,"2804",parking,
-9.0725042,39.5947036,"2129132856",,"2804",parking,
-9.0719595,39.5983659,"2129132917",,"2303",cafe,Maltinha
-9.0723996,39.5965534,"2129132920",,"2804",parking,
-9.0723352,39.5983825,"2129132947",,"2303",cafe,Gelatomania
-9.0719999,39.597655,"2129132951",,"2301",restaurant,Mário Peixe
